,Batch Cost,Val Cost,Batch Predictor AUC,Val Predictor AUC,Batch Discriminator AUC,Val Discriminator AUC
139,0.4751838445663452,0.543483316898346,0.7847222222222222,0.6493212669683258,0.8596491228070176,0.7163461538461539
140,0.525800347328186,0.5312458276748657,0.6602564102564104,0.6527149321266968,0.5324675324675324,0.7021233974358974
141,0.48006752133369446,0.5232896208763123,0.7435897435897435,0.6504524886877828,0.75,0.672676282051282
142,0.444233238697052,0.5215194821357727,0.8974358974358975,0.6466817496229261,0.7662337662337663,0.6464342948717949
143,0.4491574764251709,0.5310250520706177,0.8333333333333334,0.6334841628959276,0.6805555555555556,0.6670673076923076
144,0.4179534316062927,0.5103780627250671,0.8525641025641026,0.6715686274509803,0.641025641025641,0.5400641025641025
145,0.5501031875610352,0.6273189187049866,0.6799999999999999,0.7138009049773756,0.5961538461538463,0.44551282051282054
146,0.5949953198432922,0.5940709710121155,0.58,0.7145550527903469,0.4358974358974359,0.4306891025641026
147,0.48636502027511597,0.49626967310905457,0.6623376623376623,0.6889140271493213,0.6029411764705883,0.49318910256410253
148,0.4763842523097992,0.4981119632720947,0.7222222222222223,0.6885369532428356,0.3246753246753246,0.4515224358974359
149,0.356930136680603,0.5190595388412476,0.8958333333333334,0.6953242835595776,0.5833333333333333,0.40865384615384615
150,0.48382073640823364,0.5371957421302795,0.6733333333333333,0.7032428355957768,0.5576923076923077,0.3838141025641026
151,0.5580672025680542,0.5139141082763672,0.6103896103896105,0.6953242835595776,0.461038961038961,0.375
152,0.4493858814239502,0.4976363182067871,0.7435897435897436,0.6862745098039216,0.6133333333333333,0.3798076923076923
153,0.5404120087623596,0.4936726689338684,0.6103896103896104,0.6904223227752639,0.2866666666666667,0.3685897435897436
154,0.541608452796936,0.48531103134155273,0.576923076923077,0.7024886877828055,0.3141025641025641,0.3469551282051282
155,0.42130666971206665,0.5008057355880737,0.7933333333333333,0.7055052790346907,0.3088235294117647,0.29086538461538464
156,0.5312665700912476,0.4995787739753723,0.6346153846153846,0.6979638009049774,0.4930555555555556,0.2904647435897436
157,0.5749841332435608,0.48709696531295776,0.5194805194805194,0.6904223227752639,0.4066666666666667,0.3092948717948718
158,0.49195432662963867,0.5203868746757507,0.7243589743589743,0.6832579185520362,0.4305555555555555,0.38261217948717946
159,0.47644752264022827,0.5563899278640747,0.7884615384615384,0.6723227752639517,0.4652777777777778,0.4310897435897436
160,0.4070567488670349,0.5358023643493652,0.8782051282051282,0.6651583710407241,0.3194444444444444,0.4194711538461539
161,0.5159626603126526,0.49624669551849365,0.7272727272727273,0.6674208144796381,0.40441176470588236,0.35176282051282054
162,0.5172022581100464,0.5140807032585144,0.7142857142857143,0.6745852187028657,0.33116883116883117,0.34855769230769235
163,0.4740144610404968,0.5249214768409729,0.7792207792207793,0.6817496229260935,0.3846153846153846,0.343349358974359
164,0.534220814704895,0.5132144689559937,0.5897435897435896,0.6885369532428356,0.5266666666666666,0.3393429487179488
165,0.4801669120788574,0.495250940322876,0.8012820512820513,0.696078431372549,0.22077922077922077,0.328525641025641
166,0.4770045876502991,0.49363845586776733,0.7066666666666667,0.7036199095022625,0.49,0.32411858974358976
167,0.4582887887954712,0.5057594776153564,0.7727272727272727,0.7066365007541479,0.5512820512820513,0.33894230769230776
168,0.5391669869422913,0.502661943435669,0.685897435897436,0.7092760180995475,0.40384615384615385,0.3297275641025641
169,0.5530513525009155,0.49605458974838257,0.5266666666666667,0.7156862745098039,0.5666666666666665,0.3145032051282052
170,0.4462140202522278,0.489310622215271,0.8653846153846153,0.7292609351432882,0.39743589743589747,0.3020833333333333
171,0.4782121777534485,0.4909083843231201,0.6666666666666666,0.7285067873303167,0.5964912280701755,0.30368589743589747
172,0.5077184438705444,0.49190765619277954,0.6794871794871795,0.7296380090497737,0.37012987012987014,0.3201121794871795
173,0.4733608365058899,0.49308469891548157,0.7756410256410257,0.7266214177978884,0.5625,0.3405448717948718
174,0.4221690893173218,0.5028049945831299,0.8397435897435898,0.7187028657616893,0.6818181818181819,0.3982371794871795
175,0.39724647998809814,0.5108558535575867,0.8589743589743589,0.7187028657616893,0.4513888888888889,0.44030448717948717
176,0.40752437710762024,0.47322720289230347,0.826923076923077,0.7277526395173454,0.46153846153846156,0.38341346153846156
177,0.480386883020401,0.5137210488319397,0.72,0.7330316742081449,0.5064102564102564,0.3653846153846154
178,0.5456097722053528,0.5438575744628906,0.6866666666666666,0.7390648567119156,0.46153846153846156,0.37059294871794873
179,0.4779682755470276,0.49842411279678345,0.7402597402597403,0.7319004524886877,0.44117647058823534,0.3814102564102564
180,0.43768733739852905,0.45790761709213257,0.75,0.7360482654600302,0.33766233766233766,0.4030448717948718
181,0.32249516248703003,0.4584782123565674,0.875,0.7371794871794872,0.4722222222222222,0.42508012820512825
182,0.4553743600845337,0.4664117693901062,0.6933333333333334,0.7447209653092006,0.5064102564102564,0.3754006410256411
183,0.570108950138092,0.5047599077224731,0.5974025974025974,0.7330316742081447,0.36363636363636365,0.37059294871794873
184,0.3741450905799866,0.462566077709198,0.8397435897435898,0.726998491704374,0.6133333333333333,0.374599358974359
185,0.5123593807220459,0.494444876909256,0.6298701298701298,0.7220965309200603,0.21333333333333332,0.4234775641025641
186,0.5353084206581116,0.46808063983917236,0.6282051282051282,0.7322775263951734,0.28205128205128205,0.41746794871794873
187,0.36006784439086914,0.493056058883667,0.8533333333333333,0.7319004524886877,0.3970588235294118,0.3697916666666667
188,0.48733842372894287,0.48808974027633667,0.7756410256410257,0.7341628959276019,0.6180555555555556,0.3782051282051282
189,0.5576909780502319,0.43778231739997864,0.5454545454545454,0.7401960784313726,0.42,0.38782051282051283
190,0.428579717874527,0.4953097701072693,0.782051282051282,0.7428355957767723,0.4444444444444444,0.4611378205128205
191,0.4400043189525604,0.5264387130737305,0.8076923076923077,0.7398190045248868,0.5208333333333334,0.4983974358974359
192,0.30748677253723145,0.48842549324035645,0.9615384615384615,0.7322775263951734,0.45833333333333337,0.4927884615384615
193,0.39880746603012085,0.4535192549228668,0.8376623376623377,0.720211161387632,0.4117647058823529,0.43990384615384615
194,0.4729662537574768,0.4890926480293274,0.8051948051948052,0.7273755656108598,0.42207792207792205,0.4459134615384615
195,0.4686434268951416,0.5013316869735718,0.8116883116883117,0.723604826546003,0.41025641025641024,0.45392628205128205
196,0.48177191615104675,0.48437073826789856,0.7692307692307693,0.7254901960784313,0.6933333333333334,0.45993589743589747
197,0.39631837606430054,0.45793259143829346,0.8910256410256411,0.7266214177978885,0.35064935064935066,0.4733573717948718
198,0.42257219552993774,0.4585449695587158,0.7533333333333334,0.729260935143288,0.56,0.4823717948717949
199,0.3596593141555786,0.47705283761024475,0.8961038961038961,0.7292609351432882,0.6602564102564102,0.5348557692307692
200,0.4701249897480011,0.4669301509857178,0.7051282051282052,0.7285067873303168,0.5064102564102564,0.5136217948717949
201,0.4829414188861847,0.4692704379558563,0.6733333333333333,0.7224736048265461,0.6866666666666668,0.5080128205128205
202,0.4053371548652649,0.4718524217605591,0.8782051282051282,0.7160633484162896,0.5705128205128205,0.5104166666666667
203,0.35542726516723633,0.499859482049942,0.8472222222222222,0.7088989441930618,0.7982456140350878,0.5681089743589743
204,0.4693719148635864,0.4951328933238983,0.7051282051282052,0.7013574660633484,0.5,0.5689102564102564
205,0.432536244392395,0.4813406467437744,0.8012820512820513,0.7039969834087481,0.7013888888888888,0.5608974358974359
206,0.3066786527633667,0.47900187969207764,0.8717948717948718,0.7081447963800904,0.7922077922077921,0.5697115384615384
207,0.2731417715549469,0.5283781886100769,0.9166666666666667,0.717948717948718,0.5,0.6069711538461539
208,0.33914119005203247,0.4550192952156067,0.8525641025641025,0.7394419306184012,0.5384615384615385,0.5456730769230769
209,0.3946388363838196,0.48718366026878357,0.8,0.7405731523378583,0.5641025641025641,0.5032051282051282
210,0.511752724647522,0.49342775344848633,0.6866666666666668,0.7439668174962293,0.5192307692307693,0.49959935897435903
211,0.46617668867111206,0.4649917483329773,0.7012987012987013,0.751131221719457,0.36764705882352944,0.5152243589743589
212,0.39502114057540894,0.45409533381462097,0.7291666666666667,0.7620663650075414,0.461038961038961,0.516025641025641
213,0.1984214335680008,0.46177107095718384,0.9236111111111112,0.7647058823529412,0.4930555555555556,0.5208333333333333
214,0.44008082151412964,0.5143057107925415,0.7466666666666667,0.7492458521870287,0.532051282051282,0.484375
215,0.506825864315033,0.5058114528656006,0.6558441558441558,0.7398190045248869,0.38961038961038963,0.4919871794871795
216,0.32899850606918335,0.4925627112388611,0.8397435897435898,0.7352941176470589,0.6466666666666667,0.5104166666666667
217,0.4791751801967621,0.7348605990409851,0.7337662337662338,0.7198340874811464,0.4066666666666667,0.5753205128205128
218,0.4704703092575073,0.46833139657974243,0.7628205128205129,0.7345399698340874,0.41025641025641024,0.49318910256410253
219,0.29525500535964966,0.5047972202301025,0.9133333333333333,0.7450980392156863,0.4852941176470588,0.4671474358974359
220,0.47132325172424316,0.4984782338142395,0.8397435897435898,0.748868778280543,0.6527777777777778,0.4587339743589744
221,0.5544999241828918,0.4503558874130249,0.577922077922078,0.7507541478129713,0.43999999999999995,0.45552884615384615
222,0.3661358952522278,0.47151172161102295,0.826923076923077,0.754524886877828,0.4583333333333333,0.4575320512820513
223,0.4154333174228668,0.571808934211731,0.8333333333333333,0.7515082956259427,0.4722222222222222,0.49118589743589747
224,0.2930946350097656,0.5827401876449585,0.9615384615384616,0.746606334841629,0.5069444444444444,0.500400641025641
225,0.3006470203399658,0.4792793393135071,0.9025974025974026,0.7413273001508296,0.463235294117647,0.4651442307692308
226,0.4066634774208069,0.46748998761177063,0.8376623376623377,0.7379336349924586,0.45454545454545453,0.4186698717948718
227,0.4394272565841675,0.4960494041442871,0.8636363636363635,0.7337858220211161,0.4358974358974359,0.40945512820512825
228,0.48578721284866333,0.5049284100532532,0.7756410256410257,0.7371794871794872,0.52,0.39583333333333337
229,0.45607516169548035,0.49334990978240967,0.8717948717948718,0.7345399698340875,0.35064935064935066,0.3950320512820513
230,0.36166512966156006,0.484633207321167,0.7266666666666666,0.7360482654600302,0.5,0.39623397435897434
231,0.42680060863494873,0.4666917026042938,0.8051948051948051,0.7379336349924586,0.6474358974358975,0.40184294871794873
232,0.4321560859680176,0.4704938530921936,0.75,0.7409502262443439,0.5,0.41626602564102566
233,0.4663330912590027,0.5005167126655579,0.6533333333333333,0.7450980392156862,0.6666666666666667,0.437900641025641
234,0.3601621389389038,0.5292671918869019,0.9166666666666667,0.7428355957767723,0.4871794871794872,0.4667467948717949
235,0.4156018793582916,0.4909786880016327,0.7708333333333334,0.7379336349924586,0.631578947368421,0.46554487179487175
236,0.4396018385887146,0.46343994140625,0.8012820512820513,0.7307692307692308,0.4285714285714286,0.45933493589743585
237,0.40611428022384644,0.4660765528678894,0.8653846153846154,0.7187028657616893,0.5347222222222222,0.468349358974359
238,0.3588588535785675,0.4692930579185486,0.8525641025641026,0.7164404223227753,0.7402597402597403,0.49719551282051283
239,0.3054145574569702,0.4792046844959259,0.8974358974358975,0.7160633484162895,0.6111111111111112,0.5304487179487178
240,0.3731563091278076,0.49069783091545105,0.8397435897435896,0.7141779788838613,0.4871794871794871,0.5520833333333333
241,0.33598974347114563,0.4832915663719177,0.9000000000000001,0.7092760180995475,0.4743589743589744,0.562900641025641
242,0.4540260434150696,0.4829081594944,0.7133333333333334,0.7115384615384616,0.6025641025641026,0.5693108974358975
243,0.4527801275253296,0.5219272971153259,0.7402597402597403,0.7111613876319759,0.35294117647058826,0.5681089743589743
244,0.3611525297164917,0.5422808527946472,0.8680555555555556,0.7032428355957767,0.512987012987013,0.5685096153846153
245,0.2542341947555542,0.510565996170044,0.9375,0.7088989441930619,0.5694444444444444,0.5693108974358975
246,0.384013295173645,0.4881451725959778,0.76,0.7168174962292609,0.5512820512820513,0.5713141025641025
247,0.5264734625816345,0.48943692445755005,0.6558441558441558,0.719079939668175,0.551948051948052,0.5725160256410257
248,0.26401636004447937,0.4821350574493408,0.8782051282051283,0.7307692307692307,0.64,0.5536858974358975
249,0.3704703450202942,0.47763025760650635,0.7467532467532467,0.7458521870286576,0.3,0.5504807692307692
250,0.43966782093048096,1.0124346017837524,0.9166666666666667,0.7439668174962293,0.5384615384615385,0.6201923076923077
251,0.16326072812080383,0.48164743185043335,0.9400000000000001,0.7598039215686274,0.47058823529411764,0.5568910256410255
252,0.4316290020942688,0.5260702967643738,0.8846153846153846,0.7609351432880845,0.6805555555555556,0.5248397435897435
253,0.6755415201187134,0.5566732287406921,0.6883116883116883,0.7609351432880844,0.6,0.5092147435897436
